day,instrument,side,entry_time,entry_price,exit_time,exit_price,qty,exit_reason,r_multiple,pnl_usd,entry_atr_ticks,scaled
2025-05-08,MES,LONG,2025-05-08 12:00:00-04:00,5721.50,2025-05-08 15:00:00-04:00,5686.25,1,SESSION_FLATTEN,-0.631,-177.73,149.1,False
2025-05-12,MES,LONG,2025-05-12 13:00:00-04:00,5847.25,2025-05-12 15:00:00-04:00,5864.25,1,SESSION_FLATTEN,0.295,83.52,153.5,False
2025-05-13,MES,LONG,2025-05-13 12:00:00-04:00,5912.50,2025-05-13 15:00:00-04:00,5909.00,1,SESSION_FLATTEN,-0.069,-18.98,135.9,False
2025-05-14,MES,LONG,2025-05-14 12:00:00-04:00,5915.50,2025-05-14 15:00:00-04:00,5909.50,2,SESSION_FLATTEN,-0.149,-62.96,113.5,False
2025-05-15,MES,LONG,2025-05-15 12:00:00-04:00,5925.75,2025-05-15 15:00:00-04:00,5938.25,2,SESSION_FLATTEN,0.324,122.04,102.7,False
2025-05-16,MES,LONG,2025-05-16 13:00:00-04:00,5954.75,2025-05-16 15:00:00-04:00,5974.75,2,SESSION_FLATTEN,0.602,197.04,88.6,False
2025-05-19,MES,LONG,2025-05-19 12:00:00-04:00,5962.75,2025-05-19 15:00:00-04:00,5981.00,3,SESSION_FLATTEN,0.662,269.31,84.8,False
2025-05-21,MES,LONG,2025-05-21 12:00:00-04:00,5947.75,2025-05-21 13:00:00-04:00,5919.02,3,STOP,-1.009,-435.33,87.3,False
2025-05-26,MES,LONG,2025-05-26 12:00:00-04:00,5887.75,2025-05-26 12:00:00-04:00,5890.75,2,SESSION_FLATTEN,0.074,27.04,120.8,False
2025-05-27,MES,LONG,2025-05-27 12:00:00-04:00,5915.25,2025-05-27 15:00:00-04:00,5935.75,2,SESSION_FLATTEN,0.502,202.04,108.9,False
2025-05-30,MES,SHORT,2025-05-30 13:00:00-04:00,5864.75,2025-05-30 14:00:00-04:00,5906.49,2,STOP,-1.006,-420.32,110.6,False
2025-06-02,MES,LONG,2025-06-02 12:00:00-04:00,5918.75,2025-06-02 15:00:00-04:00,5947.00,2,SESSION_FLATTEN,0.709,279.54,113.4,False
2025-06-03,MES,LONG,2025-06-03 12:00:00-04:00,5977.00,2025-06-03 15:00:00-04:00,5981.50,2,SESSION_FLATTEN,0.124,42.04,97.0,False
2025-06-04,MES,LONG,2025-06-04 12:00:00-04:00,5988.25,2025-06-04 15:00:00-04:00,5977.75,3,SESSION_FLATTEN,-0.382,-161.94,84.2,False
2025-06-05,MES,LONG,2025-06-05 12:00:00-04:00,6006.50,2025-06-05 12:00:00-04:00,5979.33,3,STOP,-1.009,-411.99,79.6,False
2025-06-09,MES,LONG,2025-06-09 13:00:00-04:00,6022.50,2025-06-09 15:00:00-04:00,6010.00,2,SESSION_FLATTEN,-0.362,-127.96,92.0,False
2025-06-10,MES,LONG,2025-06-10 13:00:00-04:00,6035.00,2025-06-10 15:00:00-04:00,6044.75,3,SESSION_FLATTEN,0.388,141.81,81.5,False
2025-06-12,MES,LONG,2025-06-12 12:00:00-04:00,6038.50,2025-06-12 15:00:00-04:00,6050.50,3,SESSION_FLATTEN,0.469,175.56,85.4,False
2025-06-13,MES,LONG,2025-06-13 12:00:00-04:00,6023.75,2025-06-13 14:00:00-04:00,5988.40,2,STOP,-1.007,-356.50,93.6,False
2025-06-17,MES,LONG,2025-06-17 12:00:00-04:00,6070.50,2025-06-17 14:00:00-04:00,6036.20,2,STOP,-1.007,-345.97,90.8,False
2025-06-19,MES,SHORT,2025-06-19 12:00:00-04:00,5973.75,2025-06-19 12:00:00-04:00,5926.25,2,SESSION_FLATTEN,1.318,472.04,98.4,False
2025-06-24,MES,LONG,2025-06-24 12:00:00-04:00,6134.50,2025-06-24 15:00:00-04:00,6144.00,2,SESSION_FLATTEN,0.247,92.04,126.1,False
2025-06-26,MES,LONG,2025-06-26 12:00:00-04:00,6181.50,2025-06-26 15:00:00-04:00,6196.00,3,SESSION_FLATTEN,0.564,213.06,84.3,False
2025-06-27,MES,LONG,2025-06-27 12:00:00-04:00,6234.25,2025-06-27 13:00:00-04:00,6207.57,3,STOP,-1.009,-404.59,76.3,False
2025-06-30,MES,LONG,2025-06-30 12:00:00-04:00,6239.50,2025-06-30 15:00:00-04:00,6251.25,3,SESSION_FLATTEN,0.469,171.81,83.2,False
2025-07-01,MES,LONG,2025-07-01 13:00:00-04:00,6243.75,2025-07-01 15:00:00-04:00,6248.50,3,SESSION_FLATTEN,0.185,66.81,78.1,False
2025-07-02,MES,LONG,2025-07-02 12:00:00-04:00,6265.00,2025-07-02 15:00:00-04:00,6275.00,3,SESSION_FLATTEN,0.386,145.56,72.6,False
2025-07-03,MES,LONG,2025-07-03 11:30:00-04:00,6323.00,2025-07-03 13:00:00-04:00,6324.00,3,SESSION_FLATTEN,0.039,10.56,67.8,False
2025-07-08,MES,LONG,2025-07-08 13:00:00-04:00,6275.75,2025-07-08 15:00:00-04:00,6271.50,3,SESSION_FLATTEN,-0.161,-68.19,71.0,False
2025-07-10,MES,LONG,2025-07-10 12:00:00-04:00,6322.75,2025-07-10 15:00:00-04:00,6324.25,4,SESSION_FLATTEN,0.077,24.08,64.8,False
2025-07-11,MES,LONG,2025-07-11 12:00:00-04:00,6301.75,2025-07-11 15:00:00-04:00,6299.00,4,SESSION_FLATTEN,-0.141,-60.92,64.8,False
2025-07-14,MES,LONG,2025-07-14 12:00:00-04:00,6302.50,2025-07-14 15:00:00-04:00,6310.25,4,SESSION_FLATTEN,0.400,149.08,59.0,False
2025-07-16,MES,SHORT,2025-07-16 12:00:00-04:00,6280.50,2025-07-16 15:00:00-04:00,6303.25,3,SESSION_FLATTEN,-0.857,-345.69,71.1,False
2025-07-17,MES,LONG,2025-07-17 12:00:00-04:00,6333.25,2025-07-17 15:00:00-04:00,6342.00,3,SESSION_FLATTEN,0.345,126.81,67.5,False
2025-07-21,MES,LONG,2025-07-21 12:00:00-04:00,6370.75,2025-07-21 15:00:00-04:00,6345.00,4,SESSION_FLATTEN,-1.340,-520.92,60.6,False
2025-07-22,MES,LONG,2025-07-22 12:00:00-04:00,6334.00,2025-07-22 15:00:00-04:00,6345.50,4,SESSION_FLATTEN,0.642,224.08,58.1,False
2025-07-23,MES,LONG,2025-07-23 12:00:00-04:00,6377.75,2025-07-23 15:00:00-04:00,6398.75,4,SESSION_FLATTEN,1.136,414.08,60.8,False
2025-07-24,MES,LONG,2025-07-24 12:00:00-04:00,6411.75,2025-07-24 15:00:00-04:00,6401.75,4,SESSION_FLATTEN,-0.512,-205.92,56.4,False
2025-07-25,MES,LONG,2025-07-25 13:00:00-04:00,6423.50,2025-07-25 15:00:00-04:00,6425.25,4,SESSION_FLATTEN,0.092,29.08,53.4,False
2025-08-06,MES,LONG,2025-08-06 12:00:00-04:00,6372.25,2025-08-06 15:00:00-04:00,6371.25,2,SESSION_FLATTEN,-0.026,-12.96,101.9,False
2025-08-07,MES,SHORT,2025-08-07 13:00:00-04:00,6355.50,2025-08-07 15:00:00-04:00,6368.00,2,SESSION_FLATTEN,-0.363,-127.96,91.8,False
2025-08-08,MES,LONG,2025-08-08 13:00:00-04:00,6408.25,2025-08-08 15:00:00-04:00,6413.50,2,SESSION_FLATTEN,0.152,49.54,91.9,False
2025-08-11,MES,LONG,2025-08-11 13:00:00-04:00,6415.00,2025-08-11 15:00:00-04:00,6399.75,3,SESSION_FLATTEN,-0.603,-233.19,78.5,False
2025-08-12,MES,LONG,2025-08-12 12:00:00-04:00,6453.75,2025-08-12 15:00:00-04:00,6467.25,3,SESSION_FLATTEN,0.550,198.06,80.4,False
2025-08-19,MES,SHORT,2025-08-19 12:00:00-04:00,6442.00,2025-08-19 15:00:00-04:00,6432.75,4,SESSION_FLATTEN,0.493,179.08,59.4,False
2025-08-22,MES,LONG,2025-08-22 12:00:00-04:00,6485.50,2025-08-22 15:00:00-04:00,6483.00,2,SESSION_FLATTEN,-0.064,-27.96,101.6,False
2025-08-25,MES,LONG,2025-08-25 12:00:00-04:00,6479.50,2025-08-25 15:00:00-04:00,6454.25,3,SESSION_FLATTEN,-0.983,-383.19,84.0,False
2025-08-26,MES,LONG,2025-08-26 13:00:00-04:00,6462.50,2025-08-26 15:00:00-04:00,6480.50,4,SESSION_FLATTEN,0.990,354.08,64.6,False
2025-08-27,MES,LONG,2025-08-27 12:00:00-04:00,6494.25,2025-08-27 15:00:00-04:00,6494.00,4,SESSION_FLATTEN,-0.013,-10.92,60.3,False
2025-08-28,MES,LONG,2025-08-28 12:00:00-04:00,6498.50,2025-08-28 15:00:00-04:00,6516.75,4,SESSION_FLATTEN,0.959,359.08,57.5,False
2025-09-02,MES,SHORT,2025-09-02 12:00:00-04:00,6374.50,2025-09-02 13:00:00-04:00,6401.51,3,STOP,-1.009,-409.56,82.7,False
2025-09-03,MES,SHORT,2025-09-03 13:00:00-04:00,6439.75,2025-09-03 15:00:00-04:00,6458.50,3,SESSION_FLATTEN,-0.738,-285.69,86.8,False
2025-09-04,MES,LONG,2025-09-04 12:00:00-04:00,6483.50,2025-09-04 15:00:00-04:00,6511.00,3,SESSION_FLATTEN,1.125,408.06,84.1,False
2025-09-08,MES,LONG,2025-09-08 12:00:00-04:00,6512.25,2025-09-08 15:00:00-04:00,6506.50,3,SESSION_FLATTEN,-0.223,-90.69,84.4,False
2025-09-11,MES,LONG,2025-09-11 12:00:00-04:00,6589.00,2025-09-11 15:00:00-04:00,6592.00,3,SESSION_FLATTEN,0.118,40.56,76.6,False
2025-09-15,MES,LONG,2025-09-15 12:00:00-04:00,6676.50,2025-09-15 15:00:00-04:00,6679.75,4,SESSION_FLATTEN,0.170,59.08,62.7,False
2025-09-19,MES,LONG,2025-09-19 13:00:00-04:00,6710.50,2025-09-19 15:00:00-04:00,6721.50,2,SESSION_FLATTEN,0.316,107.04,92.9,False
2025-09-22,MES,LONG,2025-09-22 12:00:00-04:00,6729.75,2025-09-22 15:00:00-04:00,6751.25,3,SESSION_FLATTEN,0.821,318.06,79.0,False
2025-09-30,MES,LONG,2025-09-30 12:00:00-04:00,6707.50,2025-09-30 15:00:00-04:00,6736.75,3,SESSION_FLATTEN,1.073,434.31,76.4,False
2025-10-01,MES,LONG,2025-10-01 12:00:00-04:00,6745.25,2025-10-01 15:00:00-04:00,6760.50,3,SESSION_FLATTEN,0.531,224.31,77.7,False
2025-10-03,MES,LONG,2025-10-03 12:00:00-04:00,6798.25,2025-10-03 13:00:00-04:00,6776.05,4,STOP,-1.011,-449.83,64.8,False
2025-10-06,MES,LONG,2025-10-06 12:00:00-04:00,6790.75,2025-10-06 15:00:00-04:00,6788.25,3,SESSION_FLATTEN,-0.097,-41.94,68.7,False
2025-10-08,MES,LONG,2025-10-08 12:00:00-04:00,6799.50,2025-10-08 15:00:00-04:00,6801.50,4,SESSION_FLATTEN,0.097,34.08,65.2,False
2025-10-10,MES,SHORT,2025-10-10 12:00:00-04:00,6682.25,2025-10-10 14:00:00-04:00,6636.00,1,SCALE_OUT,0.000,230.51,97.1,True
2025-10-10,MES,SHORT,2025-10-10 12:00:00-04:00,6682.25,2025-10-10 15:00:00-04:00,6595.50,2,SESSION_FLATTEN,2.383,662.04,97.1,True
2025-10-13,MES,SHORT,2025-10-13 12:00:00-04:00,6694.25,2025-10-13 15:00:00-04:00,6694.75,1,SESSION_FLATTEN,-0.010,-3.98,134.9,False
2025-10-15,MES,SHORT,2025-10-15 12:00:00-04:00,6715.25,2025-10-15 15:00:00-04:00,6715.50,1,SESSION_FLATTEN,-0.004,-2.73,150.5,False
2025-10-16,MES,SHORT,2025-10-16 12:00:00-04:00,6707.25,2025-10-16 15:00:00-04:00,6669.00,1,SESSION_FLATTEN,0.695,189.77,146.8,False
2025-10-17,MES,SHORT,2025-10-17 12:00:00-04:00,6676.75,2025-10-17 15:00:00-04:00,6704.00,1,SESSION_FLATTEN,-0.467,-137.73,155.6,False
2025-10-21,MES,LONG,2025-10-21 12:00:00-04:00,6782.50,2025-10-21 15:00:00-04:00,6772.00,2,SESSION_FLATTEN,-0.252,-107.96,111.0,False
2025-10-22,MES,SHORT,2025-10-22 13:00:00-04:00,6731.50,2025-10-22 15:00:00-04:00,6737.25,2,SESSION_FLATTEN,-0.141,-60.46,108.8,False
2025-10-23,MES,LONG,2025-10-23 12:00:00-04:00,6761.00,2025-10-23 15:00:00-04:00,6774.25,2,SESSION_FLATTEN,0.319,129.54,110.7,False
2025-10-24,MES,LONG,2025-10-24 12:00:00-04:00,6836.25,2025-10-24 15:00:00-04:00,6827.25,2,SESSION_FLATTEN,-0.227,-92.96,105.7,False
2025-10-27,MES,LONG,2025-10-27 13:00:00-04:00,6894.25,2025-10-27 15:00:00-04:00,6907.50,2,SESSION_FLATTEN,0.381,129.54,92.6,False
2025-10-28,MES,LONG,2025-10-28 13:00:00-04:00,6924.50,2025-10-28 15:00:00-04:00,6925.25,3,SESSION_FLATTEN,0.026,6.81,77.7,False
2025-11-03,MES,LONG,2025-11-03 12:00:00-05:00,6885.00,2025-11-03 15:00:00-05:00,6885.25,2,SESSION_FLATTEN,0.007,-0.46,97.3,False
2025-11-04,MES,SHORT,2025-11-04 12:00:00-05:00,6831.50,2025-11-04 15:00:00-05:00,6803.75,2,SESSION_FLATTEN,0.796,274.54,93.0,False
2025-11-05,MES,LONG,2025-11-05 13:00:00-05:00,6851.25,2025-11-05 15:00:00-05:00,6824.00,2,SESSION_FLATTEN,-0.785,-275.46,92.6,False
2025-11-06,MES,SHORT,2025-11-06 12:00:00-05:00,6738.75,2025-11-06 14:00:00-05:00,6777.51,2,STOP,-1.006,-390.55,102.7,False
2025-11-07,MES,SHORT,2025-11-07 12:00:00-05:00,6663.00,2025-11-07 14:00:00-05:00,6707.00,2,STOP,-1.006,-442.95,120.7,False
2025-11-10,MES,LONG,2025-11-10 13:00:00-05:00,6838.00,2025-11-10 15:00:00-05:00,6856.75,1,SESSION_FLATTEN,0.371,92.27,134.8,False
2025-11-11,MES,LONG,2025-11-11 12:00:00-05:00,6841.25,2025-11-11 15:00:00-05:00,6872.75,2,SESSION_FLATTEN,0.750,312.04,115.6,False
2025-11-13,MES,SHORT,2025-11-13 12:00:00-05:00,6792.75,2025-11-13 15:00:00-05:00,6761.75,2,SESSION_FLATTEN,0.761,307.04,108.6,False
2025-11-17,MES,SHORT,2025-11-17 12:00:00-05:00,6766.75,2025-11-17 13:00:00-05:00,6702.75,1,SCALE_OUT,0.000,319.26,128.9,True
2025-11-17,MES,SHORT,2025-11-17 12:00:00-05:00,6766.75,2025-11-17 14:00:00-05:00,6676.82,2,TARGET,1.994,766.70,128.9,True
2025-11-18,MES,SHORT,2025-11-18 12:00:00-05:00,6647.00,2025-11-18 15:00:00-05:00,6638.00,1,SESSION_FLATTEN,0.151,43.52,158.9,False
2025-11-26,MES,LONG,2025-11-26 12:00:00-05:00,6843.25,2025-11-26 15:00:00-05:00,6825.25,1,SESSION_FLATTEN,-0.324,-91.48,148.1,False
2025-11-28,MES,LONG,2025-11-28 11:30:00-05:00,6851.25,2025-11-28 13:00:00-05:00,6859.25,2,SESSION_FLATTEN,0.179,77.04,119.2,False
2025-12-01,MES,LONG,2025-12-01 12:00:00-05:00,6845.25,2025-12-01 15:00:00-05:00,6829.00,2,SESSION_FLATTEN,-0.393,-165.46,110.2,False
2025-12-02,MES,LONG,2025-12-02 12:00:00-05:00,6830.75,2025-12-02 15:00:00-05:00,6838.75,2,SESSION_FLATTEN,0.196,77.04,108.7,False
2025-12-03,MES,LONG,2025-12-03 12:00:00-05:00,6846.25,2025-12-03 15:00:00-05:00,6862.00,2,SESSION_FLATTEN,0.428,154.54,98.2,False
2025-12-09,MES,LONG,2025-12-09 12:00:00-05:00,6868.75,2025-12-09 15:00:00-05:00,6849.00,3,SESSION_FLATTEN,-0.701,-300.69,75.1,False
2025-12-10,MES,LONG,2025-12-10 12:00:00-05:00,6854.00,2025-12-10 14:00:00-05:00,6896.50,2,SCALE_OUT,0.000,423.52,71.2,True
2025-12-10,MES,LONG,2025-12-10 12:00:00-05:00,6854.00,2025-12-10 15:00:00-05:00,6892.25,3,SESSION_FLATTEN,1.433,611.81,71.2,True
2025-12-11,MES,LONG,2025-12-11 12:00:00-05:00,6872.00,2025-12-11 15:00:00-05:00,6908.00,2,SESSION_FLATTEN,1.061,357.04,90.4,False
2025-12-12,MES,SHORT,2025-12-12 12:00:00-05:00,6819.00,2025-12-12 15:00:00-05:00,6831.25,2,SESSION_FLATTEN,-0.315,-125.46,103.8,False
2025-12-16,MES,SHORT,2025-12-16 13:00:00-05:00,6823.50,2025-12-16 15:00:00-05:00,6856.00,1,SESSION_FLATTEN,-0.586,-163.98,147.9,False
2025-12-22,MES,LONG,2025-12-22 12:00:00-05:00,6932.50,2025-12-22 15:00:00-05:00,6929.50,1,SESSION_FLATTEN,-0.058,-16.48,138.0,False
2025-12-23,MES,LONG,2025-12-23 12:00:00-05:00,6950.75,2025-12-23 15:00:00-05:00,6960.00,2,SESSION_FLATTEN,0.238,89.54,103.5,False
2025-12-24,MES,LONG,2025-12-24 11:30:00-05:00,6975.25,2025-12-24 13:00:00-05:00,6982.25,3,SESSION_FLATTEN,0.242,100.56,77.2,False
2025-12-30,MES,LONG,2025-12-30 12:00:00-05:00,6947.75,2025-12-30 15:00:00-05:00,6944.75,4,SESSION_FLATTEN,-0.136,-65.92,58.9,False
2026-01-02,MES,SHORT,2026-01-02 12:00:00-05:00,6880.00,2026-01-02 15:00:00-05:00,6900.50,3,SESSION_FLATTEN,-0.689,-311.94,74.9,False
2026-01-05,MES,LONG,2026-01-05 12:00:00-05:00,6958.25,2026-01-05 15:00:00-05:00,6945.75,2,SESSION_FLATTEN,-0.377,-127.96,88.4,False
2026-01-06,MES,LONG,2026-01-06 13:00:00-05:00,6978.00,2026-01-06 15:00:00-05:00,6989.00,3,SESSION_FLATTEN,0.374,160.56,78.5,False
2026-01-07,MES,LONG,2026-01-07 12:00:00-05:00,7002.25,2026-01-07 15:00:00-05:00,6962.50,3,SESSION_FLATTEN,-1.551,-600.69,68.4,False
2026-01-08,MES,LONG,2026-01-08 12:00:00-05:00,6965.50,2026-01-08 15:00:00-05:00,6960.25,3,SESSION_FLATTEN,-0.203,-83.19,68.9,False
2026-01-09,MES,LONG,2026-01-09 12:00:00-05:00,7004.00,2026-01-09 15:00:00-05:00,7004.00,3,SESSION_FLATTEN,0.000,-4.44,73.7,False
2026-01-12,MES,LONG,2026-01-12 12:00:00-05:00,7009.75,2026-01-12 15:00:00-05:00,7015.75,4,SESSION_FLATTEN,0.258,114.08,64.2,False
2026-01-13,MES,LONG,2026-01-13 12:00:00-05:00,7012.50,2026-01-13 13:00:00-05:00,6987.49,3,STOP,-1.010,-379.65,66.0,False
2026-01-14,MES,SHORT,2026-01-14 12:00:00-05:00,6927.50,2026-01-14 15:00:00-05:00,6968.25,2,SESSION_FLATTEN,-1.229,-410.46,88.4,False
2026-01-15,MES,LONG,2026-01-15 12:00:00-05:00,7013.00,2026-01-15 15:00:00-05:00,6984.50,2,SESSION_FLATTEN,-0.854,-287.96,89.0,False
2026-01-16,MES,LONG,2026-01-16 12:00:00-05:00,6987.00,2026-01-16 15:00:00-05:00,6976.25,3,SESSION_FLATTEN,-0.385,-165.69,85.4,False
2026-01-20,MES,SHORT,2026-01-20 13:00:00-05:00,6867.00,2026-01-20 15:00:00-05:00,6833.50,2,SESSION_FLATTEN,0.842,332.04,106.1,False
2026-01-21,MES,SHORT,2026-01-21 12:00:00-05:00,6856.75,2026-01-21 14:00:00-05:00,6900.01,2,STOP,-1.006,-435.52,123.7,False
2026-01-22,MES,LONG,2026-01-22 12:00:00-05:00,6954.25,2026-01-22 15:00:00-05:00,6945.75,1,SESSION_FLATTEN,-0.164,-43.98,138.5,False
2026-01-23,MES,LONG,2026-01-23 12:00:00-05:00,6952.00,2026-01-23 15:00:00-05:00,6945.25,2,SESSION_FLATTEN,-0.166,-70.46,116.1,False
2026-01-26,MES,LONG,2026-01-26 13:00:00-05:00,6986.25,2026-01-26 15:00:00-05:00,6980.25,2,SESSION_FLATTEN,-0.164,-62.96,97.8,False
2026-01-27,MES,LONG,2026-01-27 12:00:00-05:00,7013.25,2026-01-27 15:00:00-05:00,7008.50,3,SESSION_FLATTEN,-0.180,-75.69,85.1,False
2026-01-29,MES,SHORT,2026-01-29 12:00:00-05:00,6937.25,2026-01-29 15:00:00-05:00,6990.00,2,SESSION_FLATTEN,-1.409,-530.46,99.8,False
2026-02-03,MES,SHORT,2026-02-03 12:00:00-05:00,6952.50,2026-02-03 13:00:00-05:00,6894.75,1,SCALE_OUT,0.000,288.01,109.3,True
2026-02-03,MES,SHORT,2026-02-03 12:00:00-05:00,6952.50,2026-02-03 15:00:00-05:00,6941.25,2,SESSION_FLATTEN,0.305,342.04,109.3,True
2026-02-04,MES,SHORT,2026-02-04 12:00:00-05:00,6910.75,2026-02-04 15:00:00-05:00,6906.75,2,SESSION_FLATTEN,0.104,37.04,125.8,False
2026-02-09,MES,LONG,2026-02-09 12:00:00-05:00,6995.75,2026-02-09 15:00:00-05:00,6980.25,1,SESSION_FLATTEN,-0.291,-78.98,142.2,False
2026-02-12,MES,SHORT,2026-02-12 12:00:00-05:00,6884.00,2026-02-12 15:00:00-05:00,6850.25,2,SESSION_FLATTEN,0.879,334.54,117.6,False
2026-02-18,MES,LONG,2026-02-18 13:00:00-05:00,6919.25,2026-02-18 14:00:00-05:00,6878.92,2,STOP,-1.006,-406.30,128.6,False
2026-02-19,MES,SHORT,2026-02-19 12:00:00-05:00,6867.50,2026-02-19 15:00:00-05:00,6878.25,2,SESSION_FLATTEN,-0.283,-110.46,127.1,False
2026-02-23,MES,SHORT,2026-02-23 12:00:00-05:00,6848.75,2026-02-23 15:00:00-05:00,6853.75,1,SESSION_FLATTEN,-0.099,-26.48,135.3,False
2026-02-24,MES,LONG,2026-02-24 12:00:00-05:00,6894.25,2026-02-24 15:00:00-05:00,6903.00,2,SESSION_FLATTEN,0.234,84.54,121.0,False
2026-02-25,MES,LONG,2026-02-25 12:00:00-05:00,6949.50,2026-02-25 15:00:00-05:00,6959.25,2,SESSION_FLATTEN,0.258,94.54,106.0,False
2026-03-02,MES,LONG,2026-03-02 13:00:00-05:00,6897.00,2026-03-02 15:00:00-05:00,6887.00,2,SESSION_FLATTEN,-0.261,-102.96,114.9,False
2026-03-04,MES,LONG,2026-03-04 12:00:00-05:00,6881.00,2026-03-04 15:00:00-05:00,6873.25,1,SESSION_FLATTEN,-0.131,-40.23,158.2,False
2026-03-05,MES,SHORT,2026-03-05 12:00:00-05:00,6831.75,2026-03-05 15:00:00-05:00,6835.25,1,SESSION_FLATTEN,-0.066,-18.98,141.4,False
2026-03-13,MES,SHORT,2026-03-13 12:00:00-04:00,6647.00,2026-03-13 15:00:00-04:00,6637.25,1,SESSION_FLATTEN,0.163,47.27,159.3,False
2026-03-26,MES,SHORT,2026-03-26 13:00:00-04:00,6568.25,2026-03-26 15:00:00-04:00,6523.25,1,SESSION_FLATTEN,0.823,223.52,145.8,False
2026-03-27,MES,SHORT,2026-03-27 13:00:00-04:00,6455.25,2026-03-27 15:00:00-04:00,6407.75,1,SESSION_FLATTEN,0.888,236.02,142.6,False
2026-04-01,MES,LONG,2026-04-01 13:00:00-04:00,6646.50,2026-04-01 15:00:00-04:00,6619.00,1,SESSION_FLATTEN,-0.476,-138.98,154.1,False
2026-04-07,MES,LONG,2026-04-07 13:00:00-04:00,6623.50,2026-04-07 15:00:00-04:00,6655.50,2,SESSION_FLATTEN,0.814,317.04,132.1,False
2026-04-09,MES,LONG,2026-04-09 12:00:00-04:00,6852.50,2026-04-09 15:00:00-04:00,6861.50,1,SESSION_FLATTEN,0.157,43.52,152.5,False
2026-04-10,MES,LONG,2026-04-10 12:00:00-04:00,6857.00,2026-04-10 15:00:00-04:00,6855.50,2,SESSION_FLATTEN,-0.037,-17.96,128.2,False
2026-04-13,MES,LONG,2026-04-13 13:00:00-04:00,6885.00,2026-04-13 15:00:00-04:00,6921.25,2,SESSION_FLATTEN,0.905,359.54,106.8,False
2026-04-14,MES,LONG,2026-04-14 12:00:00-04:00,6990.75,2026-04-14 15:00:00-04:00,7005.75,2,SESSION_FLATTEN,0.366,147.04,109.3,False
2026-04-15,MES,LONG,2026-04-15 12:00:00-04:00,7032.25,2026-04-15 15:00:00-04:00,7059.75,2,SESSION_FLATTEN,0.781,272.04,93.9,False
2026-04-16,MES,LONG,2026-04-16 12:00:00-04:00,7084.25,2026-04-16 15:00:00-04:00,7076.25,3,SESSION_FLATTEN,-0.269,-124.44,87.7,False
2026-04-17,MES,LONG,2026-04-17 13:00:00-04:00,7181.50,2026-04-17 15:00:00-04:00,7161.00,2,SESSION_FLATTEN,-0.543,-207.96,100.7,False
2026-04-23,MES,LONG,2026-04-23 12:00:00-04:00,7168.75,2026-04-23 13:00:00-04:00,7131.90,2,STOP,-1.007,-371.45,97.6,False
2026-04-24,MES,LONG,2026-04-24 12:00:00-04:00,7193.75,2026-04-24 15:00:00-04:00,7194.50,2,SESSION_FLATTEN,0.018,4.54,113.6,False
2026-04-30,MES,LONG,2026-04-30 12:00:00-04:00,7199.50,2026-04-30 14:00:00-04:00,7237.00,2,SCALE_OUT,0.000,373.52,82.1,True
2026-04-30,MES,LONG,2026-04-30 12:00:00-04:00,7199.50,2026-04-30 15:00:00-04:00,7237.75,3,SESSION_FLATTEN,1.395,561.81,82.1,True
2026-05-05,MES,LONG,2026-05-05 13:00:00-04:00,7284.50,2026-05-05 15:00:00-04:00,7287.00,2,SESSION_FLATTEN,0.072,22.04,92.1,False
2026-05-06,MES,LONG,2026-05-06 12:00:00-04:00,7365.75,2026-05-06 15:00:00-04:00,7386.50,2,SESSION_FLATTEN,0.558,204.54,99.1,False
2026-05-07,MES,LONG,2026-05-07 12:00:00-04:00,7388.25,2026-05-07 13:00:00-04:00,7354.19,2,STOP,-1.007,-343.52,90.1,False
2026-05-08,MES,LONG,2026-05-08 13:00:00-04:00,7416.00,2026-05-08 15:00:00-04:00,7421.00,2,SESSION_FLATTEN,0.142,47.04,94.2,False
2026-05-11,MES,LONG,2026-05-11 12:00:00-04:00,7448.75,2026-05-11 15:00:00-04:00,7438.50,3,SESSION_FLATTEN,-0.353,-158.19,85.5,False
2026-05-13,MES,LONG,2026-05-13 12:00:00-04:00,7442.25,2026-05-13 15:00:00-04:00,7468.25,2,SESSION_FLATTEN,0.763,257.04,90.9,False
2026-05-14,MES,LONG,2026-05-14 12:00:00-04:00,7537.50,2026-05-14 15:00:00-04:00,7525.75,2,SESSION_FLATTEN,-0.336,-120.46,93.2,False
2026-05-18,MES,SHORT,2026-05-18 12:00:00-04:00,7402.75,2026-05-18 15:00:00-04:00,7426.75,2,SESSION_FLATTEN,-0.551,-242.96,116.1,False
2026-05-20,MES,LONG,2026-05-20 12:00:00-04:00,7441.75,2026-05-20 15:00:00-04:00,7451.25,1,SESSION_FLATTEN,0.185,46.02,137.0,False
2026-05-22,MES,LONG,2026-05-22 12:00:00-04:00,7511.25,2026-05-22 15:00:00-04:00,7490.50,2,SESSION_FLATTEN,-0.485,-210.46,126.3,False
2026-05-28,MES,LONG,2026-05-28 12:00:00-04:00,7575.00,2026-05-28 15:00:00-04:00,7581.75,2,SESSION_FLATTEN,0.189,64.54,95.0,False
2026-06-01,MES,LONG,2026-06-01 12:00:00-04:00,7595.75,2026-06-01 13:00:00-04:00,7623.75,2,SCALE_OUT,0.000,278.52,79.3,True
2026-06-01,MES,LONG,2026-06-01 12:00:00-04:00,7595.75,2026-06-01 15:00:00-04:00,7613.50,3,SESSION_FLATTEN,0.637,364.31,79.3,True
